"x","y","se","age","filename","Pop","species","study"
1986.39053254438,1093.51145038168,13.7404580152672,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1987.57396449704,1091.98474447236,15.2671755725191,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1989.34911242604,1090.45802691511,15.2671755725191,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1990.5325443787,1087.4045918006,13.740458015267,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1991.71597633136,1085.87787424335,10.6870229007636,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1992.30769230769,1091.98474447236,9.16030534351148,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1993.49112426036,1096.56489714411,13.740458015267,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1995.26627218935,1079.77100401434,7.6335877862598,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1997.04142011834,1079.77098071848,13.740458015267,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
2001.77514792899,1088.93129388795,12.2137404580153,NA,"MA_Structsize_Year_Mon(2013)_BG_Caribo.jpg","North America","Barren Ground caribou","MA_Structsize_Year_Mon(2013)"
1924.85207100592,538.461538461538,11.5384615384617,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1953.25443786982,525.000003667978,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1957.39644970414,530.769234437209,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1960.3550295858,530.769235354204,9.61538461538453,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1962.72189349112,521.153860825759,5.76923076923072,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1965.68047337278,523.076923076923,5.76923076923072,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1966.86390532544,521.153860825759,5.76923076923072,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1968.63905325444,525.000014671913,3.8461538461537,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1970.41420118343,530.769245441144,5.76923076923049,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1972.78106508876,524.999985328088,3.84615384615392,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1974.55621301775,526.923062251164,5.76923076923094,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1976.33136094675,532.692307692308,9.61538461538453,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
