"x","y","se","age","filename","Pop","species","study"
2004.13225058005,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,16.7652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,16.4869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,16.000000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,15.7913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,15.5130435694819,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,15.304347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,15.1652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,14.9565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,14.8173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,14.5391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,14.1913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,13.9826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,13.5652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,13.0086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,12.5217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.16473317865,12.0347826999167,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2004.13225058005,11.6173913955689,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,19.200000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,18.504347917308,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,18.0869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,17.9478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,17.600000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,17.3913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,17.0434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,16.7652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,16.5565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,16.4173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,16.0695653086123,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,15.7217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,15.4434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,15.1652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,14.9565218303515,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,14.8173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,14.6086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,14.4695653086123,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,13.9826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,13.7739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,13.4956522651341,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,13.1478261781775,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,12.8695653086123,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.13921113689,12.4521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,12.1739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,11.8260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2005.1716937355,11.3391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,19.200000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,18.9913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,18.2260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,17.5304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,17.3217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,17.1826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,16.6260870477428,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,16.4869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,16.2086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,16.000000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
